reviewId;review
357689;"I rarely review products that have been reviewed a lot already, and I certainly have never reviewed a product that has 217 reviews to its credit. However, I will review America West for no other reason than that I feel like unloading what was possibly the worst experience on an airline that I have ever had. Let me start by saying, before buying a ticket on America West, I checked Epinions. I saw that it had an overall rating of 2 stars, based on over 200 reviews. I read several horror stories. Alarm bells were ringing. But, after closing out the Epinions window, I went back to buy my ticket. The America West ticket, from Tucson to Hartford (connecting in Phoenix) cost approximately $180, compared to $300-$400 from other airlines. Also, I was trying to fit a flight into a day with a very tight schedule, and the America West flight was the only one that really fit my schedule well. And anyway, there were a few people who had good experiences. In the end, I ignored my instinct and decided to save 120 bucks. When I arrived at Tucson International, they told me my flight was delayed one hour, and would leave at approximately 3:10. As I soon found out, however, it is safe to tack on 20-30 minutes to any America West flight, even in perfect weather. In this case, the weather was poor, so I can&#146t hold the initial delay against them. However, I was scheduled to catch a connecting flight in Phoenix departing at 4:10. I asked the customer service rep if I would have enough time to catch the connecting flight. He assured me I would. So, 3:10 rolls around and, surprise surprise, we haven&#146t even boarded yet. I went to the counter again and asked about the connecting flight, and whether I should try to get on another flight. He assured me I would still have enough time and that they would hold the flight for me if I arrived close to the departure time. We finally boarded at about 3:15 and took off at about 3:30. We arrived in Phoenix at 4:15. I quickly checked the departure board. Not surprisingly, my plane had departed without me. I quickly went to the Customer Service Desk and waited for about 45 minutes behind a long line of people in a similar predicament. After about an hour, another America West representative told us we could go to another customer service desk where there would be less of a wait. I hurried across the airport to the other desk, where there was no line (which they could have let us know, say, 45 minutes earlier). The customer service rep nicely informed me that there was not another flight to Hartford until the next day &#150 at 4:10 pm. She said I could spend the night in Phoenix. However, the airline could not pay for my hotel. I asked them if they could check with another airline. Nope, sorry &#150 can&#146t do that either. I asked them about a flight to Boston; sorry, that flight just left. This was a nice kick in the cajones, since I had asked the customer service rep in Tucson about getting on another flight, and specifically mentioned Boston. Basically, the sole job of the customer service representative in Phoenix was to inform me of all the things that the airline could not do to help me. And believe me, as much as I wanted to blow up at the customer service rep, I stayed calm, realizing that it wasn&#146t her personal fault that the company was so lousy. I finally got booked on a red-eye to Boston. Adding to the list of things America West couldn&#146t do for me, they politely told me that if I took the flight to Boston, I would be on my own to get to Hartford. Luckily for me, I live in neither city &#150 Boston was just a slightly longer drive to my home, and more of a pain in the butt to drive out of. However, this was yet another &#147screw you&#148 from the company. The red-eye was due to board at 8:15 (so I had to wait 3 hours in the airport) and connect in Las Vegas. I was supposed to depart from gate A-6. About 20 minutes before boarding, they suddenly decided to change gates. The Las Vegas flight boarded on time, but still departed 10-15 minutes later than the posted time. Upon arriving in Vegas, I went to the gate printed on my ticket: B-22. They had two flights listed on that gate, one leaving at 11:35 and one leaving at 12:25. So, when they began boarding for the 11:35, they had to specifically instruct people on the Boston flight not to board, lest they end up in Tampa. Brilliant. The first flight, of course, didn&#146t begin boarding until approximately 11:15, and didn&#146t take off until about 12. Now, we were supposed to start boarding our flight at 11:50. Yet, there was another plane sitting at our gate. And they didn&#146t bother to change the time posted for our flight. At 12, they announced that our gate had changed. So, 150 people got up and moved to the new gate. 10 minutes later, they made another announcement: the gate had changed, again. And again, 150 people got up and moved to the new gate. We finally boarded and took off about 20 minutes late, which, given everything, was better than I hoped for. The end result of my $120 savings? I was supposed to arrive in Hartford at 10:45 pm. I ended up arriving in Boston at 8:40 am on the following day, with a bag full of headaches and hassles to boot. I do have to say, in fairness to America West, there are a couple of positives to speak of. Obviously, the first is the price. Also, the planes were very clean and looked almost brand new &#150 much better condition than most planes from major airlines. It is a no-frills airline, but it is still fairly comfortable. The flight attendants were generally helpful and polite. Beyond these few positives, however, I have very little good to say about America West. I might add, I fly frequently, and I&#146ve been on just about every major airline, including a few foreign ones. I&#146ve had my share of delays and cancellations. Yet, in nearly every instance, the airlines I flew on were generally helpful and accommodating; without exception, they all did what it took to get me to the right city in a reasonable amount of time. I can forgive delays due to weather &#150 hey, it happens. However, America West is distinct in my mind for doing absolutely nothing to compensate or accommodate its passengers. The frequent gate changes, constant delays, and the incompetent/unhelpful customer service, are all signs of a horribly disorganized, uncaring, and amateurish airline. I understand it is &#147no-frills.&#148 I would have been happy flying in a cramped seat on a C-130, as long as I arrived at my destination in a reasonable time. But having to arrive in a different city, 10 hours later than I was supposed to, is not no-frills. It is no service, and no sense. And both describe America West more aptly than no-frills can. I know, fellow travelers, you too will be tempted by the low price. But trust me, you are playing with fire. In the end, it is not worth the hassle."
357702;but what airline is? I've been flying America West for several years now, 2-3 times a year, cross country, and I've watched it deteriorate right before my eyes. But to be fair, other domestic airlines that I've flown, with the exception of United, also didn't fail to disappoint. When AW first started out, they had clean planes, pillows and blankets all around, actual meals on flights, and fewer delays. Now, the planes are dirty on a good day and downright filthy on a bad day, they serve horribly nasty little snack bags on all flights under 5 hours, and a delay is routine but is still something you can't avoid by arriving later because they will give your seat to someone else if you don't show up on time to check in. A note about the snack bags: you get a small, very cold sandwich with exactly one slice of cold cuts and one slice of cheese. There is also a miniature apple usually and some sort of chips. On two occasions, the tortilla chips we had were clearly spoiled, and no, there were no replacements. In addition, the crew waits a good 30-40 minutes after distributing the snack bags to give out the drinks.....thanks, that's OK, I don't need to drink with my meal, or even right after....take your time. A note on plane cleanliness: Dirty seats, used pillows and blankets (that is, if you can get your hands on any), bathrooms worse than outhouses (can you hold it in for another few hours, hmmm?), and tray tables that look as if they haven't been cleaned for a year. Two good things about AW though: their frequent flyer program is one of the few that still offers a domestic free ticket for 20,000 miles. I've flown free several times with them and as long as you book in advance, it's great. The second good thing is their employees, at least the customer service and reservations people. I've never had a problem with them and they were always courteous and helpful. I like my low-priced tickets as much as the next person, but I'd pay a little more for a cleaner plane, real food, and bathrooms that are ones you can actually use without needing to get shots first. There is definitely room for improvement here.
362343;I chose to fly America West on a recent trip to L.A. from New York (JFK) airport. I chose them because they had the best rates at the time, about $330 per person, round trip plus taxes. I ordered the tickets over the phone and got them promptly two days later. On the day of the flight, check in was relatively fast and I got the Isle seat that I requested. There was a two hour delay to board the plane because they were running behind on flights, some passengers told me that they experienced delayed flights before with America West. We finally boarded and were on our way, the take off was smooth and the plane was relatively clean with comfortable seats, though we were not flying during a meal time for a 4+ hour flight they did not give you anything to eat outside of peanuts and drinks, the pilot made up for the time we were delayed in New York though, we arrived in L.A. almost at the time originally anticipated, the landing was also smooth and comfortable, and they let us out of the plane promptly with no delays, there were also no problems or delays with the luggage. On the return trip home there were no delays or problems, however we did have a 1 1/2 hour stop over in Las Vegas before returning to New York. Overall my experience with America West was a pleasant one, and they exceeded my expectations.
367076;"BOARDING Cattle call would be a better word. America West does the most disorganized boardings I have ever experienced. The gate agents mumble into the microphone. Since no one can be sure of what they are saying, the passengers have to guess which rows are being called. If anyone shows up before their turn, the agents develop a nasty attitude. PUNCTUALITY One flight arrived twenty minutes early. A good thing, right? Nope. They couldn't find a gate. We waited almost 30 minutes on the tarmac, the blistering Phoenix sun beating down. There is nothing more frusturating than sitting cooped up in a hot plane, with the terminal in sight yet out of reach. What annoyed me the most was that the flight crew did not update us on what was happening. THE FLIGHT CREW Where DO they find these people? On my first flight, the attendant neglected to offer me the peanuts which came with the drink service. When I asked for some, she looked at me like I was Porky Pig. Then, she spilled a cup of ice all over me. &quot;Darn,&quot; she chuckled, &quot;I thought that might happen.&quot; By far, she was the most heinous flight attendant I have ever seen. In fact, she was a scowling old hag. In my book, flight crews do NOT have to be thin, young and beautiful. They should at least have a pleasant smile, though. She also could barely speak English. Her language skills were poor enough that she could not understand the questions which passengers were asking.What if there had been an emergency? On all of the flights, the flight crew seemed highly challenged by the microphone. They would start the usual announcements, then their voices would trail off in a spattering of &quot;uhs&quot; and &quot;ums.&quot; I had never seen anything like it before. It was almost like they forgot what they were going to say. THE FOOD Tiny portions of stale food. Enough said. LUGGAGE They did not lose my bags. Good job America West! They did, however, bungle the stroller I checked at the gate. Unlike a competitor airline, they took forever to bring it to me while I languished inside the sky ramp. By the time the stroller arrived, I had a fussy baby squirming in my arms and a panicked husband wondering why we hadn't come through the gate yet. TRAVELLING WITH AN INFANT Besides the problem I mentioned above, there was also a mix up with the seating assignments. America West KNEW I was travelling with a baby, because I purchased a seat for him at the infant rate. There is a federal regulation that infants must sit in the window seat, so that in case of an emergency, they don't block the way.I was not aware of the rule until I sat down in the plane. They assigned us the center and aisle seats instead. When the stewardess came and told the lady in the window seat that she would have to switch, the woman was outraged and gave me nasty looks for the rest of the flight."
367402;"I flew America West twice. After the terrible experience the first time, you would have thought I'd learned my lesson! I booked NON stop flights each way, purchased 6 tickets, including one for my infant daughter. When booking the flights, the reservationist repeatedly reminded me that children under the age of 2 didn't require a ticket to fly. Flying from LA to Baltimore, I decided that buying the extra ticket was a good idea. So, I purchased it anyway. The reservationist also told me that the use of car seats on the flights may make the flight more uncomfortable due to &quot;crowding&quot;. Hhhmmmmm Ok, without a notion of the nightmare to come, my fellow traveller's and myself proceeded to LAX to depart. The flight was delayed by over an hour! It was also overbooked by at least a dozen people. I was called up to the desk at the gate THREE times to see if I was willing to accept a travel voucher in exchange for my daughter's seat. I repeatedly answered &quot;no&quot;. Ok, now it's time to board. They boarded by ROWS! Forget the folks waiting by the door in wheelchairs, forget the lady with the broken leg and using crutches, and forget the passengers holding wiggling babies. The inside of the plane was cramped, a 757 I believe. So, off we go to the back of the plane. Our 6 seats were booked together so we could stay together. Yes, the airline attendant attempted to coerce me into giving up my baby's seat by the window, even taunting me with the rule that babies under 2 years of age don't need a separate seat. I stood firm, my daughter slept in her carseat, and was asked by four different flight attendants if I had &quot;bought&quot; my daughter's seat. The &quot;nonstop&quot; flight had an &quot;unscheduled&quot; plane change in Las Vegas plus a 45 minute delay. They did offer to allow initial boarding to people who needed assistance, but the gate attendants allowed people travelling alone, without handicaps, to board as well. On the next flight, we had to make an &quot;unscheduled&quot; plane change in Phoenix, my son vomited and the flight attendants refused to assist in clean up, and I was again grilled about purchasing my daughter's seat. No, I wouldn't recommend this airline to a friend. I might recommend this airline to someone I wished the worst on though. When I called to complain about the horrific ordeal, I was rewarded by a customer service representative who feverishly defended America West to the hilt. Oh, did I mention that I was offered MORE America West travel vouchers for my troubles? No thanks!"
368047;"From my personal experience I have seen that the claim to be &quot;America West&quot; is clearly mistaken and should be called AMERICA'S WORST!!! I encountered a problem with this airline about 2 months ago, my family and I were heading to see relatives in Arizona, when an announcment came across, stating that our flight had been delayed only 15 minutes. I had wishful thinking and didn't think much of the 15 minute wait but 15 minutes ended up turning out to be 3 hours. Then on the way home from Arizona back to Florida, they started off with the same 15 minute delay, and the flight ended up being CANCELED! This isn't just a one time rare occurance. My brothers in both Arizona and in New York have also encountered problems with this airline. Why try to save that extra buck or two when it will end up costing you in the long run. My advice would be choose America Airlnes, Delta, or another airline which provides better service."
380219;"I just got back from a vacation in Las Vegas, it was my first time out there and it was a terrific trip all around, except for one thing, the flight on America West. I flew out of Newark on Monday morning. The moment my family walked into the terminal our troubles with AW began. The line for their ticket counter was absurdedly long. No big problem as we had made sure to arrive plenty early. The line did take about an hour to get through though, and the few staff they had to do crowd control were rude and did not seem to be well informed about their flights. Finally we arrived to a desk to find out that their computer system was down, thus holding up the line terribly. Fifteen minutes later we saw our baggage go down the conveyor belt with handwritten baggage tags on them. I wondered if we would see those bags in Vegas - luckily we did. Frustrated we walked to our gate only to sit there for 1 1/2 hours longer than scheduled for due to a 90 minute flight delay. Okay, flight delays are more common than on time flights in this industry, so I will not hold AW against for that. But I was upset because we (the passengers) were uninformed. It would have been helpful had they come over the loudspeaker and announced that yes, the flight was delayed, and possibly announce why and when they expected to get us in the air. That would have let go of the massive uncertainty. We got on the plane finally and sure enough the flight was overbooked. A steward made an announcement that this flight was to Las Vegas, not to Phoneix, and anyone booked on the Phoenix flight should get off ASAP. Now, why should someone with a different ticket have ever gotten on the plane at all? Aren't they supposed to check your boarding pass at the gate? They then still needed to have a few people give up their seats, something that could have been done much time before. So after another 30 minutes of them trying to find volunteers, we finally pushed back and were soon in the air. The flight itself was fine, no major turbelence, etc... But the stewards were rude and took their sweet time getting the drink service out. And then there was one time when a passenger behind me, upset over something, said &quot;You guys have no idea what you are doing&quot; to a steward. &quot;We don't argue that, we realize that&quot; was the response. Well, at least they can admit just how bad they are. Our flight back from Vegas was the red eye Friday night. The line at check in went quickly and the flight did depart on time, well close enough to schedule, only 15 minutes late or so. Most of the passengers were quick to go asleep once we were in the air. But the flight crew seemed to have no courtesy to us sleeping passengers as they felt the need to make three annoucements about the on flight movie (which I dont even think anyone watched) and then when they came around with the drink cart instead of talking softly, the talked very loudly. There was no need for me to hear &quot;Sir, would you like a drink&quot; for 20 minutes as they made their way down the cabin. Talking softly would have been nice. Overall, I was very disappointed with my first AW flight. I knew that they had poorly rated service, but choose to fly them because of a very attractive price. Next time that price will have to be incredibly cheap for me to fly America Worst again."
380276;"Usually when flying from/to atlanta, I tend to fly Delta Airlines but for my recent trip to attend Defcon in Las Vegas, my travel agent (soon to be ex-travel agent) steered me towards America West Airlines for$100 cheaper. Thinking to save my company the money, I agreed to book the cheaper flight. (Pity me oh ye gods) The flight from Atlanta to Las Vegas was uneventful. I had to wait a mere 2 hrs at the gate, and then another hour inside the plane before we took off. Naturally on this airline from hell, I couldn't have it as easy on the way back. My return flight (613) was slated to leave at 11:30pm (PDT) from Las Vegas direct to Atlanta. When I arrived with friends at the airport at 10pm (they were taking a Delta flight at 10:30) I saw that the America West flight was listed as being 'delayed' with an ETA of arrival - 1:45 AM. No worries..no panic. I called America West 800 number and after being put on hold and dropped TWICE, asked that they switch me to the Delta flight which was leaving in 20mins and which had 15 seats free. I was then told that my flight (which hadn't even landed) was under 'airport control'; any changes to my reservation had to be made at the Passenger Assistance Ticketing desk. Like a good suck..er consumer I walked my way across the airport to the Passenger Assistance area, where the line was approximately 75 people. Realizing it was hopeless to speak to anyone in time, I surrendered to the inevitability of waiting 3 hrs to get on my flight and made my way to the gate area. At the gate area, airport security had just arrived as well. Evidently one of the passengers (specifically an irate old lady) attempted to attack one of the gate agents (with a camera). With a certain foreboding I sat down on the wonderfully hard (builds character!) chairs and began waiting to the sounds of the slot machines. Slowly I watched the line of people waiting for their boarding passes grow ever longer (poor fools). Fast forward to 1:45am and there are now approximately 200 people in the gate area looking somewhat perky because passengers are now exiting from our gate. (Hey if people are leaving the plane we must be going on soon). In a weird replay of the prior two hrs however the EXITING passengers soon began to complain loudly when they were told they were in Las Vegas - evidently they had bought tickets for a direct flight to San Francisco. As much as I would like to detail the debacle of the San Francisco flight, I'd much rather focus on my own pitiful story. When my watch showed 2:00am the gate agent picked up her handset and announced that our flight had changed gates. The new gate (of course) was in another terminal. The bad news was we all had to walk to the other terminal , but the good news was I had an airplane (with wings and everything!). I arrived at the terminal and even SAW what was to be my plane, and so like a docile child settled down for boarding to be announced (after all they needed a few minutes to 'clean the aircraft'). 3:00am and I'm beginning to wonder if I'll ever see my home again. My eyes notice a single gate agent (hey where have all the other ones gone?) furtively pick up a handset and announces 'Ladies and Gentlemen flight 613 to Atlanta from Las Vegas has been cancelled, please go to Passenger Ticketing Assistance for Details'. The same gate agent then proceeded to do an admirable impression of Ben Johnson in the 100m dash as she dropped the handset and RAN from the gate area with befuddled sleepy passengers calling after her and asking each other what was going on. I not being one to complain walked my way over to the already familiar Passenger Ticketing Assistance area. Here there were passengers from THREE different flights all waiting to speak to someone who might tell them when they would be able to leave the Hell that had become Las Vegas Airport. Since I had arrived at the Ticketing Assistance area fairly quickly, there was only 70-80 people already lined up ahead of me. With two people manning the desk area I thanked my good fortune and settled down to wait. 4:45 am. I've moved up to a point in the line where I can see the light of the area where the desk of the agents might be. The light is suddenly obscured by an America West employee coming out and announcing that 'she is closing the Ticketing Assistance desk and going off shift, all passengers still needing assistance ( only a few hundred of us) should go back to Ticketing/Check-In at the front of the airport'. I'll give this lady credit, she did not deign to run away from the passengers, she simply ignored everyone and walked away. 5:40 am. After standing in line at the Ticketing/check-in counter I am FINALLY able to talk to someone. This lady informs me in a cheerful syrupy voice, that can only come from having a good nights sleep, that she can get me on an 11am flight to Orange County, CA! 'Wonderful' I say dryily, but I preferred to go home to Atlanta, as in Atlanta,GA. 'Not to worry' my fountain of cheer informs me because from Orange County I can take a flight after a 3hr layover direct to Atlanta! I asked her slowly what time I would be arriving in Atlanta and in the same voice she said 'oh 11:30pm'. ( yes a full 24hrs after my original scheduled departure). My agent of misery also told me that as compensation she would give me a 5minutes America West phone card, an 8 dollar meal voucher and a whopping $75 dollar off my 'next' America West round trip flight. All of this of course said with that same syrupy 'I slept on a real bed last night' voice. At this point dear reader I truly and sincerly wished this womans death. I also wished the bankruptcy and decimation of America West as a corporate entity, the biblical plagues against the FAA which allows this airline corporation to exist and an extra large pacifier for the 7mth old child attached to the mother in line behind me who had the sense to be screaming his head off. Instead of commiting homicide I said fine 'book it' and waited while my wonderfully efficient agent spent the next 20mins creating me a new boarding pass and ticket. 6:05 am. A supervisor walks in and speaks to an agent (a rather young man with his name 'Trainee' on his badge) standing next to mine in a rather loud grating voice 'We have to move all these people in line so we can proceed with the morning flight check-in'. The voices of the people behind me raised in a swell of protest. It sounded...hungry and rather primal, so much so that I swear I saw the supervisor take two steps back. The Trainee (a future candidate for the McArthur Genius Award) told the supervisor that if that was done there probably would be a riot. In any case I made my 11am flight (which took off at 11:40 natch) and from there took the atlanta flight which (of course was late) arrived at midnight Tuesday morning a full day after I had hoped to arrive in atlanta. What can I say? The only thing that could have been POSSIBLY worse in flying with America West would be if they had crashed...and even this would be a hairs breadth better, since a quick death is far preferable to a long agonizing torturous existence. Update: Recent ratings for customer service on all airlines have been released for 2001. Naturally America West came in dead last...http://dailynews.yahoo.com/h/nm/20010402/ts/airlines_service_dc_1.html"
381552;Was leaving BWI, heading for LasVegas for a family gathering and convention, flying America West Airlines. Checked in with no trouble. The lady at the counter was nice, talkative and informative answering all my questions. Tickets were all in order and luggage checked promptly. We left the airport on time. Had a lady pilot--believe it or not, she didn't even talk--especially to tell us about sights and cities below. The plane was clean, the attendants very helpful and courtious. Arrived non-stop on-time in LasVegas. Did notice we didn't have much leg room. The gentleman across the isle had no leg room, his knees were bumping into the seat ahead. We were flying in a 757. On the return trip, we left LasVegas on time..had a stop over in Phoenix after being told we had a direct flight. Even had to change planes. Had to walk with our carry-ons from one end of the Phoenix terminal to the other end. After all the walking in LasVegas, that's the last thing we wanted to do. At departure time, there was no plane, no explanation, noone to talk to about it even. Finally was told plane was delayed due to storms elsewhere. Two hours later, we departed. I was pleasantly surprised to see 6 flight attendants flying with us. We were also given free drinks as a reward for the long wait. The pilot kept telling us what sights and cities were below us at all times. Since I don't fly real often, I liked knowing where we were. Our snack left a lot to be desired--one nuked cheeseburger, a very small tossed salad with no choice of dressing and a .5oz bag of pretzels. That's not enough to hold you for 4 hours flying time. We were also served drinks twice during the flight. One could also ask for bottled water which is always good to keep with you. We arrived home, safe and sound, two hours late. All in all, it was a good experience with America West even with the 2 hour delay. I've flown before with them and was satisfied so will fly again with them. After all, I'm not perfect either.
385475;I recently flew this airline to albuquerque with a layover in Phoenix. The thing that drew me to the airline was the cheap price, which amazingly was cheaper than Southwest. The first thing I noticed when I boarded the flight was that the planes look somewhat shabby and beat up. The seats were old and there were these screens in front of each seat which seem to be television screens but they didn't show anything on them. The in flight magazines were torn up as well. That, though, was the worst part of the flight. The seats were pretty roomy, the service was fine and they were on time for all the flights except for one where there was about a 15 minute delay. The biggest pain was having to traverse from one concourse to another to change flights at Phoenix. It was a pretty good experience for a two hour flight, it got me where I wanted to go and on time so I can't really complain, but this was definitely not something to write home about.
392165;i have flown america west airlines 3 times in the past three years and each time i thaught it was just that one flight, but each time i came closer and closer to realizing that america west is really america worst. the in flight meal was always lame and the flight was always really late getting to my destination. the flight was usually supposed to be three hours, and usually turned into being four to five hours. i absolutely hate america west airlines. it may just be my luck though. if you want to try america west for your self go right on ahead. i dont recomend it though.
392498;Ever since the airline began having serious financial problems in the late eighties, they've gotten progressively worse. Why? As a columnist in the Phoenix area (the home of AWA), I can give you a little background on this situation. AWA employees took deep cuts in pay and benefits to help the airline return to profitability. The problem is that now AWA is very profitable - but they haven't given anything back yet. Flight crews are rude and discourteous because they're poorly compensated. The competent ones have left for other airlines, leaving only those who are clinging to their seniority with the company behind - and those folks seem more than happy to upset AWA passengers and hurt the company bottom line. Why hasn't AWA cleaned up their act? The big reason is that nobody has taken them to task on their shenanigans. The union gets no local support from the dominant local newspaper, because the board of the newspaper has a member who's also on the board at the airline. Very convenient. I refuse to fly AWA until they get new management and rectify the situation with their employees. Their service is abominable, and I'd sooner take a bus than board one of their planes.
397761;"I recently took a trip to Las Vegas using America West. It was not a good trip. I didn't have the problems many people have with flight delays, cancellations, etc. I just didn't have a very good trip. I took America West because it was part of a package deal; hotel and airfare were all together. I chose the America West package because it saved me money. Bad choice. Boarding the plane I realized my friend and I were going to have the very last seat in the plane; of course that's no surprise. I always get the back seat or the seat on the wing. There are three things wrong with getting the back seat. 1) You get a really bumpy ride; like riding in the back of a bus. 2) You are right next to the bathrooms so everyone goes in and out and in and out. 3) Actually I have never experienced number three until now; but I didn't like it. You are right in front of where the flight attendants sit; so you get to hear everything they say. These flight attendants were really loud and really whiney. They sat and talked about everyone on the whole plane; the customers and even the pilot and co-pilot; things I particularly did not want to hear. They acted like it was the end of the world when a passenger would call for them. Not only did the flight attendants have a bad attitude in secrecy; they were rude to the passengers. They acted like it would kill them to answer a simple question. Now I don't know; maybe I'm stupid, but I thought Flight Attendants were supposed to be friendly. My trip back was about the same; more whiney flight attendants; except this time I was closer to the front. We had a lay-over in chicago on the return trip. When we got back on the plane; only about ten people were on it going back to Columbus. There were whole rows for each person and nobody else was going to get on. Well guess what? On this incredibly empty plane with very few passengers, my friend and I were crowed into a seat with another passenger. The guy sat there and when he realized no one else was boarding he started to move. A flight attendant walked over and very rudely asked. &quot;What are you doing?&quot; The guy explained that there was no sense in us all sitting together and said he was moving. &quot;You can't do that.&quot; She spat back at him. So the guy gets a little angry and started to raise his voice. The flight attendant ran and got the pilot. Mind you, this guy was not rude, he was angry, but civil. The pilot asked what was going on and the guy explained. The pilot just laughed and let him move. The flight attendant was angry and of course when the pilot went up front to take off, she began talking about him. Surprise, surprise. So while this was on the same trip I flew on three different airplanes with three different crews and every flight was the same. While my flight itself on America West was not bad; I don't think I'll ever fly it again. I'll take Delta; at least on it you are appreciated."
398128;America West Airlines has, by far, the easiest web site there is for trip planning, booking flights, comparing fares and schedules. I had no trouble finding the date and time I wanted to travel. I had options to go non-stop or take a less expensive flight with a one hour layover. Flights leave Omaha for Las Vegas almost hourly. With rates always in the affordable range, I usually go to America West first when planning a trip. I have flown America West at least 20 times in the last 5 years. Only once did I encounter the slightest bit of confusion. At that particular time, the airline over booked. They were very generous with their consolation awards for those unable to take the flight, by offering $100.00 cash and a free ticket for future travel. I'll fly with America West when ever the airline provides transportation to my destination.
400993;Back in early spring I made reservations for my boyfriend and myself for Las Vegas. America West had the best price and pretty good connections ? we had to change planes at Phoenix, but the return flight was non-stop Las Vegas to Indianapolis. Needless to say, just one week after I booked these non-refundable tickets, the big news story was that America West was at the very bottom of customer satisfaction. I couldn?t cancel the reservations, so I just did a lot of worrying. Well, all the worry was for nothing. July 24, 2001, we flew to Las Vegas. From the moment we checked our luggage at Indy, I knew I didn?t have anything to worry about. Granted, from watching the Weather Channel, I knew we had smooth flying with no bad storms brewing, so at least there would be no weather delays. Everyone I encountered that was employed by America West was upbeat, cheerful and went out of his/her way to make my flight more pleasant. The gate agent at Indy announced we would have a hot meal between Indy and Phoenix, and there?d also be a ?chick flick? to watch. The Indy to Phoenix flight took off right on schedule. It was an Airbus A320 which carries 150 passengers and even in economy class, we had plenty of leg room. My friend is 6?1? and he could easily cross his legs. There was plenty of hip room in the seats also. Dinner was beef enchiladas, a salad and a package of M&M?s. It was even pretty tasty, for airline food. We had two beverage services. Cocktails are $4.00 and beer/wine are $3.00, other drinks are free. The movie was $5.00 for the headsets and was Heartbreakers, which starred Sigourney Weaver. Good movie too. The movie screens come out of the overhead compartments right over the middle seat, but they do not get in the way. Landed in Phoenix on time. Had a brief 40 minute layover. Next flight Phoenix to Vegas was on a Boeing 757, which holds 190 passengers. These had just as much leg room, but about 1 inch less hip room. My only complaint on this flight was they announced because of expected turbulence, there would be no beverage service. I think they just didn?t have enough time to serve all the passengers during a hour flight. There wasn?t much turbulence at all. Landed in Las Vegas EARLY. Let?s see how America West does on the way home. Red eye flight back to Indy, leaving 11:30 PM Las Vegas time. We arrive at the airport about an hour before flight time. Even though I have a rolling carryon, I get tired of carrying my luggage, so I always check it anyway. I couldn?t believe the line at the America West ticket counter. There was at LEAST 200 people waiting to check through and get their boarding passes. I thought ?no way?, a lady who works for America West was going through the line asking our destinations. For some reason, people who were going to New York and Columbus OH had their own special line, the rest of us had to wait in this line, but the lady said to trust her, the line moves quickly. I thought, yeah sure. Well, she was right, we had our boarding passes and luggage checked in less than 15 minutes. I can?t believe it, even the Las Vegas to Indianapolis non-stop flight left on time and arrived early in Indianapolis. It was also an Airbus A320, which has become my favorite aircraft. Even though it only has 2 engines, one on each wing, it has a tremendous amount of power as it takes off down the runway, and uses very little runway to lift off. Really a neat aircraft. America West has a great frequent flier program. It only takes 20,000 miles to get a free trip. I?m far from being a frequent flier (1 to 2 trips per year), but they have other ways to earn mileage. For one, just signing up gets you 3000 miles, and if you apply for their credit card, you get 6000. Also purchases at PetSmart, JC Penney and Walmart earn you credits. So it won?t take long for me to get a free trip. Also, in my opinion, people like to complain about the smallest little things. For instance, passengers who push those attendant call buttons for the most insignificant reasons. One woman sitting behind me on the return flight said she was going to file a complaint because when she pushed the attendant call button on her flight TO Vegas, the flight attendant wouldn't bring her another bottle of wine PRONTO. Come on now, wine isn't a necessity, and the flight attendants aren't waitresses. I don?t think America West deserves last place in the polls. I think America West has vastly improved since last year when the customer satisfaction survey was taken.
410247;"One aspect of travel that I would like to rest assured in assuming I can take as a &quot;given&quot; is the notion that making a reservation on a specific day will in fact guarantee my traveling on said day. Until a recent experience which proved to be nothing short of absolute rock-bottom, I had never felt so completely and utterly shafted by an organization or an individual, for that matter. I fly to Vegas from time to time on business, and I can say that I've been shuffled from flight to flight on occasion; I cheerily volunteer my ticket in exchange for vouchers now and then, in order to accomodate the overbooking policy, my feelings on which should be best saved for a separate exposition. On the date of the infamous event about which I am writing, Las Vegas was enjoying some terrific weather. On-time departure looked like a lock, and I was ready to get home to San Francisco. Apparently San Francisco was getting drizzled on, and there was (gasp!) some fog. No problem, a phone call confirmed an on-time departure, and I headed to McCarran International Airport. Upon arrival at the gate, a perky America West clerk informed me that the flight had been cancelled due to weather, and all other flights out of Las Vegas, on all other airlines, were overbooked. It took a moment to fully understand what she had just told me - that I was marooned in Vegas. I threw a minor fit, inquiring about the blood alcohol level of the decision maker, and was told that America West is the first to abandon flight plans in the event of nasty weather. I asked if they ever flew into Seattle, and didn't get an answer. After begrudgingly accepting the idea of missing work and laying by a pool for one more day, I asked where the best place would be to pick up a hotel voucher. What I wasn't expecting to hear was that hotel vouchers aren't dispensed on account of weather-related cancellations. What I wasn't expecting from the airline was to basically tell me in no uncertain terms that they don't care about a client's repeat business or the trashing of their reputation across a nation. I find it offensive that as an organization, they value their customers' time so little as to offer different options to each person who is inconvenienced (I witnessed this), fail to provide reimbursement for what is essentially a decision they made with no justification, and smile at you all the while. All in all I would not recommend this airline to anyone who expects to be treated fairly and arrive in the destination city on the date the reservation &quot;guarantees.&quot;"
